fly,signal,target,lag_ms,r
a1_s_02,a1_l_rate,yaw,-100,-0.16128750448449117
a1_s_02,a1_l_rate,yaw,-90,-0.16863776315643336
a1_s_02,a1_l_rate,yaw,-80,-0.17646077514039454
a1_s_02,a1_l_rate,yaw,-70,-0.1847527596048905
a1_s_02,a1_l_rate,yaw,-60,-0.19349563260048946
a1_s_02,a1_l_rate,yaw,-50,-0.20268297649110306
a1_s_02,a1_l_rate,yaw,-40,-0.2122984314533319
a1_s_02,a1_l_rate,yaw,-30,-0.22231940760630936
a1_s_02,a1_l_rate,yaw,-20,-0.2326990291318868
a1_s_02,a1_l_rate,yaw,-10,-0.24332517456130803
a1_s_02,a1_l_rate,yaw,0,-0.2540692830545123
a1_s_02,a1_l_rate,yaw,10,-0.2648695427646002
a1_s_02,a1_l_rate,yaw,20,-0.275488320846693
a1_s_02,a1_l_rate,yaw,30,-0.28575679372474044
a1_s_02,a1_l_rate,yaw,40,-0.29553848045357844
a1_s_02,a1_l_rate,yaw,50,-0.30468976058976993
a1_s_02,a1_l_rate,yaw,60,-0.31302293859259234
a1_s_02,a1_l_rate,yaw,70,-0.32032473229017516
a1_s_02,a1_l_rate,yaw,80,-0.32634628215636785
a1_s_02,a1_l_rate,yaw,90,-0.33080266996509133
a1_s_02,a1_l_rate,yaw,100,-0.3334289284894904
a1_s_02,a1_l_rate,yaw,110,-0.3339608791028683
a1_s_02,a1_l_rate,yaw,120,-0.33216025212306455
a1_s_02,a1_l_rate,yaw,130,-0.3278630933905512
a1_s_02,a1_l_rate,yaw,140,-0.3209858909458872
a1_s_02,a1_l_rate,yaw,150,-0.31158720986599064
a1_s_02,a1_l_rate,yaw,160,-0.29987936125151093
a1_s_02,a1_l_rate,yaw,170,-0.2861959873267075
a1_s_02,a1_l_rate,yaw,180,-0.270954170487177
a1_s_02,a1_l_rate,yaw,190,-0.254647134333462
a1_s_02,a1_l_rate,yaw,200,-0.23777073290043776
a1_s_02,a1_l_rate,yaw,210,-0.22081558140999866
a1_s_02,a1_l_rate,yaw,220,-0.20422206103596754
a1_s_02,a1_l_rate,yaw,230,-0.1883519114724976
a1_s_02,a1_l_rate,yaw,240,-0.17348978219712874
a1_s_02,a1_l_rate,yaw,250,-0.1598346876648278
a1_s_02,a1_l_rate,yaw,260,-0.14750054954394307
a1_s_02,a1_l_rate,yaw,270,-0.13654555456374434
a1_s_02,a1_l_rate,yaw,280,-0.1269924143123341
a1_s_02,a1_l_rate,yaw,290,-0.11882940448573953
a1_s_02,a1_l_rate,yaw,300,-0.1120190805358372
a1_s_02,a1_l_rate,yaw,310,-0.1065280543262111
a1_s_02,a1_l_rate,yaw,320,-0.10227736141755624
a1_s_02,a1_l_rate,yaw,330,-0.09916811381350961
a1_s_02,a1_l_rate,yaw,340,-0.09712583949176391
a1_s_02,a1_l_rate,yaw,350,-0.09604585356696337
a1_s_02,a1_l_rate,yaw,360,-0.09579607514320776
a1_s_02,a1_l_rate,yaw,370,-0.0962222096248283
a1_s_02,a1_l_rate,yaw,380,-0.09715628443470556
a1_s_02,a1_l_rate,yaw,390,-0.09843979924658179
a1_s_02,a1_l_rate,yaw,400,-0.0999310037945539
a1_s_02,a1_l_rate,yaw,410,-0.10153008910084739
a1_s_02,a1_l_rate,yaw,420,-0.10315016248253767
a1_s_02,a1_l_rate,yaw,430,-0.10472860085511683
a1_s_02,a1_l_rate,yaw,440,-0.10619651044167627
a1_s_02,a1_l_rate,yaw,450,-0.10754175715184268
a1_s_02,a1_l_rate,yaw,460,-0.10877779639586757
a1_s_02,a1_l_rate,yaw,470,-0.10991516325814699
a1_s_02,a1_l_rate,yaw,480,-0.11096062156607324
a1_s_02,a1_l_rate,yaw,490,-0.11190676686952084
a1_s_02,a1_l_rate,yaw,500,-0.11272823832469873
a1_s_05,a1_l_rate,yaw,-500,-0.08554067572059333
a1_s_05,a1_l_rate,yaw,-490,-0.08608451603604422
a1_s_05,a1_l_rate,yaw,-480,-0.0866383754674103
a1_s_05,a1_l_rate,yaw,-470,-0.08722020863199005
a1_s_05,a1_l_rate,yaw,-460,-0.08785151263211835
a1_s_05,a1_l_rate,yaw,-450,-0.08854450124070437
a1_s_05,a1_l_rate,yaw,-440,-0.0893056323507796
a1_s_05,a1_l_rate,yaw,-430,-0.09014664572112734
a1_s_05,a1_l_rate,yaw,-420,-0.09105604249959211
a1_s_05,a1_l_rate,yaw,-410,-0.09201517893318027
a1_s_05,a1_l_rate,yaw,-400,-0.09300516125062333
a1_s_05,a1_l_rate,yaw,-390,-0.09400789672397955
a1_s_05,a1_l_rate,yaw,-380,-0.09499778755182885
a1_s_05,a1_l_rate,yaw,-370,-0.09595764647035046
a1_s_05,a1_l_rate,yaw,-360,-0.09686826830230447
a1_s_05,a1_l_rate,yaw,-350,-0.09771116087734942
a1_s_05,a1_l_rate,yaw,-340,-0.0984752598983312
a1_s_05,a1_l_rate,yaw,-330,-0.09915970643590505
a1_s_05,a1_l_rate,yaw,-320,-0.09977343544836645
a1_s_05,a1_l_rate,yaw,-310,-0.10034785967811313
a1_s_05,a1_l_rate,yaw,-300,-0.10091453776856293
a1_s_05,a1_l_rate,yaw,-290,-0.10148835943352236
a1_s_05,a1_l_rate,yaw,-280,-0.10207396416612657
a1_s_05,a1_l_rate,yaw,-270,-0.10269484315531989
a1_s_05,a1_l_rate,yaw,-260,-0.10336945797094838
a1_s_05,a1_l_rate,yaw,-250,-0.10409139496544638
a1_s_05,a1_l_rate,yaw,-240,-0.10485257175549925
a1_s_05,a1_l_rate,yaw,-230,-0.10562985957702278
a1_s_05,a1_l_rate,yaw,-220,-0.10640347136270802
a1_s_05,a1_l_rate,yaw,-210,-0.1071545313198653
a1_s_05,a1_l_rate,yaw,-200,-0.10787665826349978
a1_s_05,a1_l_rate,yaw,-190,-0.108555668214996
a1_s_05,a1_l_rate,yaw,-180,-0.10920408767015373
a1_s_05,a1_l_rate,yaw,-170,-0.10982573961387065
a1_s_05,a1_l_rate,yaw,-160,-0.11041659589852301
a1_s_05,a1_l_rate,yaw,-150,-0.11097776560542046
a1_s_05,a1_l_rate,yaw,-140,-0.11151161451121973
a1_s_05,a1_l_rate,yaw,-130,-0.1120058109594525
a1_s_05,a1_l_rate,yaw,-120,-0.11244626160225392
a1_s_05,a1_l_rate,yaw,-110,-0.11282111507358812
a1_s_05,a1_l_rate,yaw,-100,-0.1130983396867537
a1_s_05,a1_l_rate,yaw,-90,-0.11325534366447172
a1_s_05,a1_l_rate,yaw,-80,-0.11330088168400362
a1_s_05,a1_l_rate,yaw,-70,-0.11327475976609218
a1_s_05,a1_l_rate,yaw,-60,-0.11323045905823721
a1_s_05,a1_l_rate,yaw,-50,-0.1132657727400985
a1_s_05,a1_l_rate,yaw,-40,-0.11345372549935256
a1_s_05,a1_l_rate,yaw,-30,-0.11385741666201435
a1_s_05,a1_l_rate,yaw,-20,-0.11456739846307923
a1_s_05,a1_l_rate,yaw,-10,-0.11565304877767782
a1_s_05,a1_l_rate,yaw,0,-0.11720558070695267
a1_s_05,a1_l_rate,yaw,10,-0.11952825853570721
a1_s_05,a1_l_rate,yaw,20,-0.12251516017035244
a1_s_05,a1_l_rate,yaw,30,-0.12627685595052598
a1_s_05,a1_l_rate,yaw,40,-0.13091513532877666
a1_s_05,a1_l_rate,yaw,50,-0.13649096704598526
a1_s_05,a1_l_rate,yaw,60,-0.14303762308251586
a1_s_05,a1_l_rate,yaw,70,-0.15051888553799128
a1_s_05,a1_l_rate,yaw,80,-0.15884476654976903
a1_s_05,a1_l_rate,yaw,90,-0.16786572830774976
a1_s_05,a1_l_rate,yaw,100,-0.17738310441993108
a1_s_05,a1_l_rate,yaw,110,-0.18718780649448027
a1_s_05,a1_l_rate,yaw,120,-0.19704179442826383
a1_s_05,a1_l_rate,yaw,130,-0.20670884468783055
a1_s_05,a1_l_rate,yaw,140,-0.21595383541380742
a1_s_05,a1_l_rate,yaw,150,-0.22454306795792212
a1_s_05,a1_l_rate,yaw,160,-0.23227183825705777
a1_s_05,a1_l_rate,yaw,170,-0.23896848631815334
a1_s_05,a1_l_rate,yaw,180,-0.24451055456318616
a1_s_05,a1_l_rate,yaw,190,-0.24881923033171333
a1_s_05,a1_l_rate,yaw,200,-0.25184765388291613
a1_s_05,a1_l_rate,yaw,210,-0.25362586336355286
a1_s_05,a1_l_rate,yaw,220,-0.2542098013231071
a1_s_05,a1_l_rate,yaw,230,-0.2537118990407467
a1_s_05,a1_l_rate,yaw,240,-0.2522667421360507
a1_s_05,a1_l_rate,yaw,250,-0.2500095494410382
a1_s_05,a1_l_rate,yaw,260,-0.24707089100356597
a1_s_05,a1_l_rate,yaw,270,-0.24358005480023653
a1_s_05,a1_l_rate,yaw,280,-0.2396676571101701
a1_s_05,a1_l_rate,yaw,290,-0.23546479210164153
a1_s_05,a1_l_rate,yaw,300,-0.23107633143290288
a1_s_05,a1_l_rate,yaw,310,-0.22661380266189507
a1_s_05,a1_l_rate,yaw,320,-0.22214368977699417
a1_s_05,a1_l_rate,yaw,330,-0.21773898127330252
a1_s_05,a1_l_rate,yaw,340,-0.21343908909438278
a1_s_05,a1_l_rate,yaw,350,-0.2092790709266768
a1_s_05,a1_l_rate,yaw,360,-0.20528149696363077
a1_s_05,a1_l_rate,yaw,370,-0.20146271231928847
a1_s_05,a1_l_rate,yaw,380,-0.1978315260714104
a1_s_05,a1_l_rate,yaw,390,-0.19437273483761427
a1_s_05,a1_l_rate,yaw,400,-0.1910626871414496
a1_s_05,a1_l_rate,yaw,410,-0.1878695014322057
a1_s_05,a1_l_rate,yaw,420,-0.1847572333032629
a1_s_05,a1_l_rate,yaw,430,-0.1816969146101497
a1_s_05,a1_l_rate,yaw,440,-0.17865998794425625
a1_s_05,a1_l_rate,yaw,450,-0.17561988846592552
a1_s_05,a1_l_rate,yaw,460,-0.17257991695999875
a1_s_05,a1_l_rate,yaw,470,-0.16953802859026168
a1_s_05,a1_l_rate,yaw,480,-0.16649299302829457
a1_s_05,a1_l_rate,yaw,490,-0.1634509206834702
a1_s_05,a1_l_rate,yaw,500,-0.16043584247324377
a1_s_08,a1_l_rate,yaw,-500,-0.08942731860876169
a1_s_08,a1_l_rate,yaw,-490,-0.09040657639852265
a1_s_08,a1_l_rate,yaw,-480,-0.09152566700372293
a1_s_08,a1_l_rate,yaw,-470,-0.092815088414591
a1_s_08,a1_l_rate,yaw,-460,-0.09428391772871693
a1_s_08,a1_l_rate,yaw,-450,-0.09592692783387423
a1_s_08,a1_l_rate,yaw,-440,-0.09769645014880807
a1_s_08,a1_l_rate,yaw,-430,-0.09953660498203512
a1_s_08,a1_l_rate,yaw,-420,-0.10138211801839857
a1_s_08,a1_l_rate,yaw,-410,-0.10317220693494164
a1_s_08,a1_l_rate,yaw,-400,-0.10486738758905288
a1_s_08,a1_l_rate,yaw,-390,-0.10644640867433225
a1_s_08,a1_l_rate,yaw,-380,-0.10789307829321468
a1_s_08,a1_l_rate,yaw,-370,-0.1092461324168363
a1_s_08,a1_l_rate,yaw,-360,-0.11056425192851599
a1_s_08,a1_l_rate,yaw,-350,-0.11188927474238117
a1_s_08,a1_l_rate,yaw,-340,-0.11326815282859753
a1_s_08,a1_l_rate,yaw,-330,-0.11474700974939105
a1_s_08,a1_l_rate,yaw,-320,-0.11634145091440523
a1_s_08,a1_l_rate,yaw,-310,-0.1180553134030645
a1_s_08,a1_l_rate,yaw,-300,-0.11986891770946302
a1_s_08,a1_l_rate,yaw,-290,-0.12175073051794943
a1_s_08,a1_l_rate,yaw,-280,-0.12365150447029699
a1_s_08,a1_l_rate,yaw,-270,-0.1255001605607995
a1_s_08,a1_l_rate,yaw,-260,-0.12725922116721022
a1_s_08,a1_l_rate,yaw,-250,-0.1289150402775312
a1_s_08,a1_l_rate,yaw,-240,-0.13045813162504974
a1_s_08,a1_l_rate,yaw,-230,-0.13189788482031997
a1_s_08,a1_l_rate,yaw,-220,-0.13325422646608664
a1_s_08,a1_l_rate,yaw,-210,-0.134537609419732
a1_s_08,a1_l_rate,yaw,-200,-0.13574407978726052
a1_s_08,a1_l_rate,yaw,-190,-0.13687925165631726
a1_s_08,a1_l_rate,yaw,-180,-0.13796266736442078
a1_s_08,a1_l_rate,yaw,-170,-0.13899998502197375
a1_s_08,a1_l_rate,yaw,-160,-0.14002219784505932
a1_s_08,a1_l_rate,yaw,-150,-0.14106670618028225
a1_s_08,a1_l_rate,yaw,-140,-0.1421671376977218
a1_s_08,a1_l_rate,yaw,-130,-0.14339120110461465
a1_s_08,a1_l_rate,yaw,-120,-0.14479743771453013
a1_s_08,a1_l_rate,yaw,-110,-0.14643863670375043
a1_s_08,a1_l_rate,yaw,-100,-0.14839448309193914
a1_s_08,a1_l_rate,yaw,-90,-0.1507542444924788
a1_s_08,a1_l_rate,yaw,-80,-0.15360348782928726
a1_s_08,a1_l_rate,yaw,-70,-0.15701235171247377
a1_s_08,a1_l_rate,yaw,-60,-0.16101531170466166
a1_s_08,a1_l_rate,yaw,-50,-0.16563664925489685
a1_s_08,a1_l_rate,yaw,-40,-0.170877711269787
a1_s_08,a1_l_rate,yaw,-30,-0.1767413228648008
a1_s_08,a1_l_rate,yaw,-20,-0.18319993129166195
a1_s_08,a1_l_rate,yaw,-10,-0.19020805612856254
a1_s_08,a1_l_rate,yaw,0,-0.19769654051160931
a1_s_08,a1_l_rate,yaw,10,-0.20565409896089795
a1_s_08,a1_l_rate,yaw,20,-0.21385951359733574
a1_s_08,a1_l_rate,yaw,30,-0.2221991148833929
a1_s_08,a1_l_rate,yaw,40,-0.23052756669062982
a1_s_08,a1_l_rate,yaw,50,-0.23869076487701707
a1_s_08,a1_l_rate,yaw,60,-0.24651752620904993
a1_s_08,a1_l_rate,yaw,70,-0.2537866143577107
a1_s_08,a1_l_rate,yaw,80,-0.2602450099801685
a1_s_08,a1_l_rate,yaw,90,-0.26565487630246765
a1_s_08,a1_l_rate,yaw,100,-0.269783297133798
a1_s_08,a1_l_rate,yaw,110,-0.2724388696263885
a1_s_08,a1_l_rate,yaw,120,-0.2734763498345478
a1_s_08,a1_l_rate,yaw,130,-0.27278308456158923
a1_s_08,a1_l_rate,yaw,140,-0.27030475385650915
a1_s_08,a1_l_rate,yaw,150,-0.2660726641864314
a1_s_08,a1_l_rate,yaw,160,-0.26018850605352
a1_s_08,a1_l_rate,yaw,170,-0.25284692406527165
a1_s_08,a1_l_rate,yaw,180,-0.24429322101985904
a1_s_08,a1_l_rate,yaw,190,-0.234816123133223
a1_s_08,a1_l_rate,yaw,200,-0.2247260550103856
a1_s_08,a1_l_rate,yaw,210,-0.21431781048572188
a1_s_08,a1_l_rate,yaw,220,-0.20384667648168803
a1_s_08,a1_l_rate,yaw,230,-0.19356168488991007
a1_s_08,a1_l_rate,yaw,240,-0.18366454958563957
a1_s_08,a1_l_rate,yaw,250,-0.17432902009577833
a1_s_08,a1_l_rate,yaw,260,-0.16565369167880056
a1_s_08,a1_l_rate,yaw,270,-0.15769826681711926
a1_s_08,a1_l_rate,yaw,280,-0.15049294255905724
a1_s_08,a1_l_rate,yaw,290,-0.14403175493560855
a1_s_08,a1_l_rate,yaw,300,-0.13828356578422063
a1_s_08,a1_l_rate,yaw,310,-0.13320310205113792
a1_s_08,a1_l_rate,yaw,320,-0.12872220751260643
a1_s_08,a1_l_rate,yaw,330,-0.12476352301071386
a1_s_08,a1_l_rate,yaw,340,-0.12126752075974663
a1_s_08,a1_l_rate,yaw,350,-0.11817889959550226
a1_s_08,a1_l_rate,yaw,360,-0.11545860814920601
a1_s_08,a1_l_rate,yaw,370,-0.1130471247208827
a1_s_08,a1_l_rate,yaw,380,-0.11088271293338027
a1_s_08,a1_l_rate,yaw,390,-0.10891692157450597
a1_s_08,a1_l_rate,yaw,400,-0.10711664704515429
a1_s_08,a1_l_rate,yaw,410,-0.10545628167254105
a1_s_08,a1_l_rate,yaw,420,-0.10392508241859555
a1_s_08,a1_l_rate,yaw,430,-0.10250280094153393
a1_s_08,a1_l_rate,yaw,440,-0.1011582990241789
a1_s_08,a1_l_rate,yaw,450,-0.09983781974590325
a1_s_08,a1_l_rate,yaw,460,-0.0984843277958607
a1_s_08,a1_l_rate,yaw,470,-0.09706082696484591
a1_s_08,a1_l_rate,yaw,480,-0.09556618944331045
a1_s_08,a1_l_rate,yaw,490,-0.09400989588991782
a1_s_08,a1_l_rate,yaw,500,-0.0924088311247541
a1_s_03,a1_l_rate,yaw,-500,-0.039431617963395046
a1_s_03,a1_l_rate,yaw,-490,-0.039887647456211595
a1_s_03,a1_l_rate,yaw,-480,-0.0403222938293017
a1_s_03,a1_l_rate,yaw,-470,-0.040740451067020116
a1_s_03,a1_l_rate,yaw,-460,-0.041155896619412456
a1_s_03,a1_l_rate,yaw,-450,-0.04158782024486263
a1_s_03,a1_l_rate,yaw,-440,-0.04205355249645869
a1_s_03,a1_l_rate,yaw,-430,-0.04256164020344734
a1_s_03,a1_l_rate,yaw,-420,-0.04310955191848359
a1_s_03,a1_l_rate,yaw,-410,-0.04368657408897011
a1_s_03,a1_l_rate,yaw,-400,-0.04427926043019492
a1_s_03,a1_l_rate,yaw,-390,-0.04487613282434861
a1_s_03,a1_l_rate,yaw,-380,-0.04546966092953805
a1_s_03,a1_l_rate,yaw,-370,-0.046055472807988815
a1_s_03,a1_l_rate,yaw,-360,-0.04663020144994543
a1_s_03,a1_l_rate,yaw,-350,-0.04718945827162248
a1_s_03,a1_l_rate,yaw,-340,-0.047726982862717135
a1_s_03,a1_l_rate,yaw,-330,-0.048234756203910496
a1_s_03,a1_l_rate,yaw,-320,-0.048703226609949905
a1_s_03,a1_l_rate,yaw,-310,-0.049121508357660944
a1_s_03,a1_l_rate,yaw,-300,-0.04947817851023622
a1_s_03,a1_l_rate,yaw,-290,-0.049762775898500027
a1_s_03,a1_l_rate,yaw,-280,-0.04996756753887538
a1_s_03,a1_l_rate,yaw,-270,-0.05008960355149101
a1_s_03,a1_l_rate,yaw,-260,-0.050132765740638276
a1_s_03,a1_l_rate,yaw,-250,-0.05010844480567056
a1_s_03,a1_l_rate,yaw,-240,-0.05003336541086243
a1_s_03,a1_l_rate,yaw,-230,-0.049925388391177494
a1_s_03,a1_l_rate,yaw,-220,-0.04980089977930627
a1_s_03,a1_l_rate,yaw,-210,-0.049675544775226864
a1_s_03,a1_l_rate,yaw,-200,-0.04956706562046434
a1_s_03,a1_l_rate,yaw,-190,-0.049497443684809184
a1_s_03,a1_l_rate,yaw,-180,-0.04949368969888223
a1_s_03,a1_l_rate,yaw,-170,-0.04958838039380419
a1_s_03,a1_l_rate,yaw,-160,-0.049819998748444394
a1_s_03,a1_l_rate,yaw,-150,-0.05023118654854122
a1_s_03,a1_l_rate,yaw,-140,-0.05086335480661361
a1_s_03,a1_l_rate,yaw,-130,-0.0517493781541245
a1_s_03,a1_l_rate,yaw,-120,-0.05290829336165873
a1_s_03,a1_l_rate,yaw,-110,-0.054345441437962605
a1_s_03,a1_l_rate,yaw,-100,-0.056058663405004525
a1_s_03,a1_l_rate,yaw,-90,-0.05804801834066496
a1_s_03,a1_l_rate,yaw,-80,-0.06032408638364798
a1_s_03,a1_l_rate,yaw,-70,-0.06290995707870774
a1_s_03,a1_l_rate,yaw,-60,-0.0658359816009124
a1_s_03,a1_l_rate,yaw,-50,-0.0691315126579975
a1_s_03,a1_l_rate,yaw,-40,-0.07281966036255005
a1_s_03,a1_l_rate,yaw,-30,-0.07691763541381778
a1_s_03,a1_l_rate,yaw,-20,-0.0814404381745988
a1_s_03,a1_l_rate,yaw,-10,-0.08640352967494314
a1_s_03,a1_l_rate,yaw,0,-0.09182194468851489
a1_s_03,a1_l_rate,yaw,10,-0.09770596013957436
a1_s_03,a1_l_rate,yaw,20,-0.10405261950804309
a1_s_03,a1_l_rate,yaw,30,-0.11083589470253702
a1_s_03,a1_l_rate,yaw,40,-0.11799469427247584
a1_s_03,a1_l_rate,yaw,50,-0.1254265904032512
a1_s_03,a1_l_rate,yaw,60,-0.13299007933457443
a1_s_03,a1_l_rate,yaw,70,-0.14051479882405307
a1_s_03,a1_l_rate,yaw,80,-0.1478147243856923
a1_s_03,a1_l_rate,yaw,90,-0.15469918281646036
a1_s_03,a1_l_rate,yaw,100,-0.16097957024978307
a1_s_03,a1_l_rate,yaw,110,-0.16647303952961773
a1_s_03,a1_l_rate,yaw,120,-0.17100728238488525
a1_s_03,a1_l_rate,yaw,130,-0.17443072262812234
a1_s_03,a1_l_rate,yaw,140,-0.17662792104712985
a1_s_03,a1_l_rate,yaw,150,-0.1775333680633126
a1_s_03,a1_l_rate,yaw,160,-0.17713615559947427
a1_s_03,a1_l_rate,yaw,170,-0.17547476557683298
a1_s_03,a1_l_rate,yaw,180,-0.1726285252101524
a1_s_03,a1_l_rate,yaw,190,-0.16871147256390046
a1_s_03,a1_l_rate,yaw,200,-0.16386765474627354
a1_s_03,a1_l_rate,yaw,210,-0.15826288745962716
a1_s_03,a1_l_rate,yaw,220,-0.15207107237338677
a1_s_03,a1_l_rate,yaw,230,-0.1454602541624442
a1_s_03,a1_l_rate,yaw,240,-0.13858666831213828
a1_s_03,a1_l_rate,yaw,250,-0.1315949567734874
a1_s_03,a1_l_rate,yaw,260,-0.12462138182356086
a1_s_03,a1_l_rate,yaw,270,-0.117792095648234
a1_s_03,a1_l_rate,yaw,280,-0.11121538613628439
a1_s_03,a1_l_rate,yaw,290,-0.10497662661362787
a1_s_03,a1_l_rate,yaw,300,-0.09913592179764805
a1_s_03,a1_l_rate,yaw,310,-0.09373116165469589
a1_s_03,a1_l_rate,yaw,320,-0.08878228394208369
a1_s_03,a1_l_rate,yaw,330,-0.08429233245787361
a1_s_03,a1_l_rate,yaw,340,-0.08024914354308281
a1_s_03,a1_l_rate,yaw,350,-0.07662982625564148
a1_s_03,a1_l_rate,yaw,360,-0.07340626861664042
a1_s_03,a1_l_rate,yaw,370,-0.07054772932611342
a1_s_03,a1_l_rate,yaw,380,-0.06801959697629001
a1_s_03,a1_l_rate,yaw,390,-0.06578140110162232
a1_s_03,a1_l_rate,yaw,400,-0.06378885865255536
a1_s_03,a1_l_rate,yaw,410,-0.061996828627174115
a1_s_03,a1_l_rate,yaw,420,-0.06036669802159002
a1_s_03,a1_l_rate,yaw,430,-0.05886869051576407
a1_s_03,a1_l_rate,yaw,440,-0.057483018498472434
a1_s_03,a1_l_rate,yaw,450,-0.05619589094876649
a1_s_03,a1_l_rate,yaw,460,-0.0549948082426577
a1_s_03,a1_l_rate,yaw,470,-0.05386786484950821
a1_s_03,a1_l_rate,yaw,480,-0.05280921163749851
a1_s_03,a1_l_rate,yaw,490,-0.05182593723277184
a1_s_03,a1_l_rate,yaw,500,-0.05093836021218079
a1_s_06,a1_l_rate,yaw,-500,-0.04243961723172119
a1_s_06,a1_l_rate,yaw,-490,-0.04348883695034208
a1_s_06,a1_l_rate,yaw,-480,-0.044639841629855716
a1_s_06,a1_l_rate,yaw,-470,-0.04590590465806661
a1_s_06,a1_l_rate,yaw,-460,-0.04729924807524033
a1_s_06,a1_l_rate,yaw,-450,-0.048827998223967495
a1_s_06,a1_l_rate,yaw,-440,-0.05049397921077377
a1_s_06,a1_l_rate,yaw,-430,-0.05228679305314577
a1_s_06,a1_l_rate,yaw,-420,-0.054182404133042886
a1_s_06,a1_l_rate,yaw,-410,-0.05614916201805114
a1_s_06,a1_l_rate,yaw,-400,-0.05815697821689248
a1_s_06,a1_l_rate,yaw,-390,-0.06018567057443918
a1_s_06,a1_l_rate,yaw,-380,-0.062227332416531764
a1_s_06,a1_l_rate,yaw,-370,-0.06428827255423439
a1_s_06,a1_l_rate,yaw,-360,-0.06638871584767086
a1_s_06,a1_l_rate,yaw,-350,-0.06855378500983787
a1_s_06,a1_l_rate,yaw,-340,-0.07080887262490806
a1_s_06,a1_l_rate,yaw,-330,-0.07317897581239771
a1_s_06,a1_l_rate,yaw,-320,-0.0756883937636541
a1_s_06,a1_l_rate,yaw,-310,-0.07835632096482842
a1_s_06,a1_l_rate,yaw,-300,-0.08119563085253778
a1_s_06,a1_l_rate,yaw,-290,-0.08421123375219626
a1_s_06,a1_l_rate,yaw,-280,-0.08739409625258256
a1_s_06,a1_l_rate,yaw,-270,-0.09072488612016996
a1_s_06,a1_l_rate,yaw,-260,-0.09417917982711616
a1_s_06,a1_l_rate,yaw,-250,-0.09772652017115752
a1_s_06,a1_l_rate,yaw,-240,-0.10133144951047326
a1_s_06,a1_l_rate,yaw,-230,-0.10496427271350217
a1_s_06,a1_l_rate,yaw,-220,-0.10860031786457651
a1_s_06,a1_l_rate,yaw,-210,-0.11222757356366506
a1_s_06,a1_l_rate,yaw,-200,-0.1158416141867167
a1_s_06,a1_l_rate,yaw,-190,-0.11944137561702181
a1_s_06,a1_l_rate,yaw,-180,-0.12302547669502498
a1_s_06,a1_l_rate,yaw,-170,-0.12659317946603363
a1_s_06,a1_l_rate,yaw,-160,-0.13014483607221247
a1_s_06,a1_l_rate,yaw,-150,-0.13368573399634728
a1_s_06,a1_l_rate,yaw,-140,-0.13722428372233933
a1_s_06,a1_l_rate,yaw,-130,-0.14076635687963232
a1_s_06,a1_l_rate,yaw,-120,-0.14431603609136628
a1_s_06,a1_l_rate,yaw,-110,-0.14787697126644903
a1_s_06,a1_l_rate,yaw,-100,-0.15145581946770095
a1_s_06,a1_l_rate,yaw,-90,-0.1550693426406603
a1_s_06,a1_l_rate,yaw,-80,-0.15874193881089907
a1_s_06,a1_l_rate,yaw,-70,-0.16250466378176626
a1_s_06,a1_l_rate,yaw,-60,-0.1663870989599142
a1_s_06,a1_l_rate,yaw,-50,-0.17042455698721895
a1_s_06,a1_l_rate,yaw,-40,-0.17465661386316322
a1_s_06,a1_l_rate,yaw,-30,-0.17912425042443356
a1_s_06,a1_l_rate,yaw,-20,-0.18385170905248574
a1_s_06,a1_l_rate,yaw,-10,-0.18883960520401902
a1_s_06,a1_l_rate,yaw,0,-0.19405883511510227
a1_s_06,a1_l_rate,yaw,10,-0.1994506732346038
a1_s_06,a1_l_rate,yaw,20,-0.20496078985985616
a1_s_06,a1_l_rate,yaw,30,-0.2105255540589133
a1_s_06,a1_l_rate,yaw,40,-0.216067530211355
a1_s_06,a1_l_rate,yaw,50,-0.22147792760246873
a1_s_06,a1_l_rate,yaw,60,-0.226608392369269
a1_s_06,a1_l_rate,yaw,70,-0.2312806834582341
a1_s_06,a1_l_rate,yaw,80,-0.235311517938095
a1_s_06,a1_l_rate,yaw,90,-0.23853841011721488
a1_s_06,a1_l_rate,yaw,100,-0.2408292378483786
a1_s_06,a1_l_rate,yaw,110,-0.24207962769390298
a1_s_06,a1_l_rate,yaw,120,-0.24220722349261625
a1_s_06,a1_l_rate,yaw,130,-0.24114607710775082
a1_s_06,a1_l_rate,yaw,140,-0.2388555123958109
a1_s_06,a1_l_rate,yaw,150,-0.23533751254900923
a1_s_06,a1_l_rate,yaw,160,-0.2306491739386915
a1_s_06,a1_l_rate,yaw,170,-0.22490517114023129
a1_s_06,a1_l_rate,yaw,180,-0.21826489900699678
a1_s_06,a1_l_rate,yaw,190,-0.21091395924223774
a1_s_06,a1_l_rate,yaw,200,-0.2030480620264958
a1_s_06,a1_l_rate,yaw,210,-0.1948630372123443
a1_s_06,a1_l_rate,yaw,220,-0.18655115639243802
a1_s_06,a1_l_rate,yaw,230,-0.17829503529234347
a1_s_06,a1_l_rate,yaw,240,-0.17025918805386211
a1_s_06,a1_l_rate,yaw,250,-0.16258219651454345
a1_s_06,a1_l_rate,yaw,260,-0.15537097290528054
a1_s_06,a1_l_rate,yaw,270,-0.14869894923606747
a1_s_06,a1_l_rate,yaw,280,-0.14261127057018078
a1_s_06,a1_l_rate,yaw,290,-0.1371282933935439
