dataset,versioned_body_id,bodyId,type,instance,leg_position_from_subclass,subclass,somaSide,rootSide,somaNeuromere,exitNerve,superclass,mancBodyid,mancType,mancSerial,mcnsSerial,serialMotif,matchingNotes,status,statusLabel,leg,joint,anatomical_action,action_source,muscle_label_available,action_known,muscle_identity_evidence,legacy_targets,legacy_match_count,physiological_action_in_this_cell_measured
male-cns:v1.0,male-cns:v1.0:804078,804078,MNhl29,MNhl29_L,hind,hl,L,,T3,MetaLN,vnc_motor,102123,MNhl29,12196.0,,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:802731,802731,MNhl59,MNhl59_L,hind,hl,L,,T3,MetaLN,vnc_motor,11809,MNhl59,,,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:1050274189,1050274189,MNhl60,MNhl60_L,hind,hl,L,,T3,MetaLN,vnc_motor,100824,MNhl60,,,,reconstruction state mcns,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:801736,801736,MNhl62,MNhl62_L,hind,hl,L,,T3,AbN1,vnc_motor,11813,MNhl62,,,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:822252,822252,MNhl64,MNhl64_L,hind,hl,L,,T3,MetaLN,vnc_motor,29474,MNhl64,,,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:936696,936696,MNhl65,MNhl65_L,hind,hl,L,,T3,MetaLN,vnc_motor,19480,MNhl65,13036.0,,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:1050202259,1050202259,MNhl65,MNhl65_L,hind,hl,L,,T3,MetaLN,vnc_motor,,MNhl65,13036.0,,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,,0,False
male-cns:v1.0,male-cns:v1.0:811137,811137,MNhl87,MNhl87_L,hind,hl,L,,T3,MetaLN,vnc_motor,17761,MNhl87,,,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:804847,804847,MNhl88,MNhl88_L,hind,hl,L,,T3,MetaLN,vnc_motor,17905,MNhl88,,,,,Traced,Reviewed,T3L,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:800175,800175,Pleural remotor/abductor MN,Pleural remotor/abductor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,18286,Pleural remotor/abductor MN,,,,,Traced,Reviewed,T3L,thorax-coxa,coxa_posterior_and_lateral_movement,Azevedo 2024 Appendix A1 p2; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Pleural remotor/abductor,1,False
male-cns:v1.0,male-cns:v1.0:902310,902310,Pleural remotor/abductor MN,Pleural remotor/abductor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,15278,Pleural remotor/abductor MN,,,,,Traced,Reviewed,T3L,thorax-coxa,coxa_posterior_and_lateral_movement,Azevedo 2024 Appendix A1 p2; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:904184,904184,Sternal adductor MN,Sternal adductor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,29483,Sternal adductor MN,,,,,Traced,Reviewed,T3L,thorax-coxa,coxa_medial_movement,Azevedo 2024 Appendix A1 p3; A3 p17,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal adductor,1,False
male-cns:v1.0,male-cns:v1.0:801548,801548,Sternal anterior rotator MN,Sternal anterior rotator MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,18471,Sternal anterior rotator MN,11022.0,800316.0,,,Traced,Reviewed,T3L,thorax-coxa,coxa_anterior_movement,Azevedo 2024 Appendix A1 p3; A3 p17,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal anterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:802215,802215,Sternal anterior rotator MN,Sternal anterior rotator MN,hind,hl,L,,T3,MetaLN,vnc_motor,164741,Sternal anterior rotator MN,11022.0,800316.0,,,Traced,Reviewed,T3L,thorax-coxa,coxa_anterior_movement,Azevedo 2024 Appendix A1 p3; A3 p17,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal anterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:801492,801492,Sternal posterior rotator MN,Sternal posterior rotator MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,14168,Sternal posterior rotator MN,,,,,Traced,Reviewed,T3L,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Pleural remotor/abductor,1,False
male-cns:v1.0,male-cns:v1.0:801715,801715,Sternal posterior rotator MN,Sternal posterior rotator MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,18286,Sternal posterior rotator MN,,,,,Traced,Reviewed,T3L,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Pleural remotor/abductor,1,False
male-cns:v1.0,male-cns:v1.0:802964,802964,Sternal posterior rotator MN,Sternal posterior rotator MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,15278,Sternal posterior rotator MN,,,,,Traced,Reviewed,T3L,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:818399,818399,Sternal posterior rotator MN,Sternal posterior rotator MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,27258,Sternal posterior rotator MN,11529.0,804851.0,,,Traced,Reviewed,T3L,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:800504,800504,Sternotrochanter MN,Sternotrochanter MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,152642,Sternotrochanter MN,18006.0,800504.0,,,Traced,Reviewed,T3L,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternotrochanter,1,False
male-cns:v1.0,male-cns:v1.0:800851,800851,Sternotrochanter MN,Sternotrochanter MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,157432,Sternotrochanter MN,18006.0,800504.0,,,Traced,Reviewed,T3L,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternotrochanter,1,False
male-cns:v1.0,male-cns:v1.0:828978,828978,Sternotrochanter MN,Sternotrochanter MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,157503,Sternotrochanter MN,13069.0,801375.0,,,Traced,Reviewed,T3L,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternotrochanter,1,False
male-cns:v1.0,male-cns:v1.0:804514,804514,Tergotr. MN,Tergotr. MN_L,hind,hl,L,,T3,AbN1,vnc_motor,159762,Tergotr. MN,13434.0,804514.0,,,Traced,Reviewed,T3L,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A5 pp20-21,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tergotr.,1,False
male-cns:v1.0,male-cns:v1.0:800621,800621,Ti extensor MN,Ti extensor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,13075,Ti extensor MN,10737.0,800621.0,,,Traced,Reviewed,T3L,femur-tibia,extension,Azevedo 2024 Appendix A1 p3; A11 p31,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti extensor,1,False
male-cns:v1.0,male-cns:v1.0:812953,812953,Ti extensor MN,Ti extensor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,10347,Ti extensor MN,10347.0,800158.0,,,Traced,Reviewed,T3L,femur-tibia,extension,Azevedo 2024 Appendix A1 p3; A11 p31,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti extensor,1,False
male-cns:v1.0,male-cns:v1.0:803147,803147,Ti flexor MN,Ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,176866,Ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:804919,804919,Ti flexor MN,Ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,176866,Ti flexor MN,10710.0,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:819112,819112,Ti flexor MN,Ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,15893,Ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm,1,False
male-cns:v1.0,male-cns:v1.0:822945,822945,Ti flexor MN,Ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,,Ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:908762,908762,Ti flexor MN,Ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,14468,Ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:929376,929376,Ti flexor MN,Ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,14339,Ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:1050088257,1050088257,Ti flexor MN,Ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,,Ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:1050100010,1050100010,Ti flexor MN,Ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,12585,Ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050166426,1050166426,Ti flexor MN,Ti flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,15038,Ti flexor MN,,,,,Traced,Reviewed,T3L,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:840981,840981,Tr extensor MN,Tr extensor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,162912,Tr extensor MN,10866.0,803412.0,,,Traced,Reviewed,T3L,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr extensor,1,False
male-cns:v1.0,male-cns:v1.0:1050194310,1050194310,Tr flexor MN,Tr flexor MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,166171,Tr flexor MN,17137.0,,,,Traced,Reviewed,T3L,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:823405,823405,ltm MN,ltm MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,19074,ltm MN,,,,,Traced,Reviewed,T3L,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:824104,824104,ltm MN,ltm MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,21963,ltm MN,11786.0,822274.0,,,Traced,Reviewed,T3L,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm,1,False
male-cns:v1.0,male-cns:v1.0:890541,890541,ltm MN,ltm MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,23016,ltm MN,,,,,Traced,Reviewed,T3L,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm,1,False
male-cns:v1.0,male-cns:v1.0:1050080384,1050080384,ltm MN,ltm MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,14343,ltm MN,,,,,Traced,Reviewed,T3L,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm2-femur,1,False
male-cns:v1.0,male-cns:v1.0:858248,858248,ltm1-tibia MN,ltm1-tibia MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,,ltm1-tibia MN,13241.0,858248.0,,,Traced,Reviewed,T3L,long_tendon,long_tendon_pull_tibia_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:912694,912694,ltm1-tibia MN,ltm1-tibia MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,15712,ltm1-tibia MN,10811.0,804741.0,,,Traced,Reviewed,T3L,long_tendon,long_tendon_pull_tibia_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm1-tibia,1,False
male-cns:v1.0,male-cns:v1.0:815498,815498,ltm2-femur MN,ltm2-femur MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,158889,ltm2-femur MN,14343.0,815498.0,,,Traced,Reviewed,T3L,long_tendon,long_tendon_pull_femur_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm2-femur,1,False
male-cns:v1.0,male-cns:v1.0:857751,857751,ltm2-femur MN,ltm2-femur MN_L,hind,hl,L,,T3,MetaLN,vnc_motor,,ltm2-femur MN,,,,,Traced,Reviewed,T3L,long_tendon,long_tendon_pull_femur_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:801932,801932,,,hind,hl,R,,T3,MetaLN,vnc_motor,12758,,,,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:828238,828238,,,hind,hl,R,,T3,MetaLN,vnc_motor,,,,,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,,0,False
male-cns:v1.0,male-cns:v1.0:852881,852881,,,hind,hl,R,,T3,MetaLN,vnc_motor,23390,,,,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,ltm,1,False
male-cns:v1.0,male-cns:v1.0:801637,801637,Acc. ti flexor MN,Acc. ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,15550,Acc. ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:813629,813629,Acc. ti flexor MN,Acc. ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,16228,Acc. ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:910296,910296,Acc. ti flexor MN,Acc. ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,19260,Acc. ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050032839,1050032839,Acc. ti flexor MN,Acc. ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,,Acc. ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,,0,False
male-cns:v1.0,male-cns:v1.0:1050160514,1050160514,Acc. ti flexor MN,Acc. ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,20593,Acc. ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050202461,1050202461,Acc. ti flexor MN,Acc. ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,12725,Acc. ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050460102,1050460102,Acc. ti flexor MN,Acc. ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,21991,Acc. ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:1059707690,1059707690,Acc. ti flexor MN,Acc. ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,13170,Acc. ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 pp3-4; A13-A14 pp34-37,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:815958,815958,Acc. tr flexor MN,Acc. tr flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,17693,Acc. tr flexor MN,,,,,Traced,Reviewed,T3R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:905586,905586,Acc. tr flexor MN,Acc. tr flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,19613,Acc. tr flexor MN,,,,,Traced,Reviewed,T3R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:914852,914852,Acc. tr flexor MN,Acc. tr flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,17693,Acc. tr flexor MN,,,,,Traced,Reviewed,T3R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050102118,1050102118,Acc. tr flexor MN,Acc. tr flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,96565,Acc. tr flexor MN,,,,,Traced,Reviewed,T3R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A9 pp27-28,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:801693,801693,Fe reductor MN,Fe reductor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,16633,Fe reductor MN,14949.0,,,,Traced,Reviewed,T3R,trochanter-femur,unknown,Azevedo 2024 Appendix A1 p3; A10 pp29-30,True,False,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Fe reductor,1,False
male-cns:v1.0,male-cns:v1.0:902962,902962,Fe reductor MN,Fe reductor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,12113,Fe reductor MN,11226.0,,,,Traced,Reviewed,T3R,trochanter-femur,unknown,Azevedo 2024 Appendix A1 p3; A10 pp29-30,True,False,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Fe reductor,1,False
male-cns:v1.0,male-cns:v1.0:905792,905792,MNhl01,MNhl01_R,hind,hl,R,,T3,AbN1,vnc_motor,15735,MNhl01,13214.0,807160.0,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:801267,801267,MNhl02,MNhl02_R,hind,hl,R,,T3,AbN1,vnc_motor,11274,MNhl02,11274.0,801267.0,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:816022,816022,MNhl29,MNhl29_R,hind,hl,R,,T3,MetaLN,vnc_motor,14649,MNhl29,12196.0,,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:801335,801335,MNhl59,MNhl59_R,hind,hl,R,,T3,MetaLN,vnc_motor,13543,MNhl59,,,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:939950,939950,MNhl60,MNhl60_R,hind,hl,R,,T3,MetaLN,vnc_motor,27205,MNhl60,,,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:903090,903090,MNhl62,MNhl62_R,hind,hl,R,,T3,AbN1,vnc_motor,17970,MNhl62,,,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:800358,800358,MNhl64,MNhl64_R,hind,hl,R,,T3,MetaLN,vnc_motor,13740,MNhl64,,,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:869369,869369,MNhl65,MNhl65_R,hind,hl,R,,T3,MetaLN,vnc_motor,13144,MNhl65,13036.0,,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:812899,812899,MNhl87,MNhl87_R,hind,hl,R,,T3,MetaLN,vnc_motor,15857,MNhl87,,,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:809055,809055,MNhl88,MNhl88_R,hind,hl,R,,T3,MetaLN,vnc_motor,13883,MNhl88,,,,,Traced,Reviewed,T3R,unknown,unknown,no_named_muscle_type,False,False,unresolved_current_type,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:800290,800290,Pleural remotor/abductor MN,Pleural remotor/abductor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,14596,Pleural remotor/abductor MN,,,,,Traced,Reviewed,T3R,thorax-coxa,coxa_posterior_and_lateral_movement,Azevedo 2024 Appendix A1 p2; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Pleural remotor/abductor,1,False
male-cns:v1.0,male-cns:v1.0:800553,800553,Pleural remotor/abductor MN,Pleural remotor/abductor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,15262,Pleural remotor/abductor MN,,,,,Traced,Reviewed,T3R,thorax-coxa,coxa_posterior_and_lateral_movement,Azevedo 2024 Appendix A1 p2; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Pleural remotor/abductor,1,False
male-cns:v1.0,male-cns:v1.0:807854,807854,Sternal adductor MN,Sternal adductor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,20667,Sternal adductor MN,,,,,Traced,Reviewed,T3R,thorax-coxa,coxa_medial_movement,Azevedo 2024 Appendix A1 p3; A3 p17,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal adductor,1,False
male-cns:v1.0,male-cns:v1.0:800316,800316,Sternal anterior rotator MN,Sternal anterior rotator MN,hind,hl,R,,T3,MetaLN,vnc_motor,11562,Sternal anterior rotator MN,11022.0,800316.0,,,Traced,Reviewed,T3R,thorax-coxa,coxa_anterior_movement,Azevedo 2024 Appendix A1 p3; A3 p17,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal anterior rotator,1,False
